,CIK Number,Data Year - Fiscal,SIC_2,BigR,SmallR,RES_periodic,RES_annual,Industry Specialization (sale)_national,Industry Specialization (sale)_city,Office Size_sales,Big4,New Client,Tenure,Same MSA,INTEGRATED AUDIT,Historical is accelerated filer,Busy,WorkloadCompression,HI_pre_sq,Auditor resigned_revised,Log_AuditFee,Log_TaxFee,Log_AuditRelatedFee,Log_OtherFee,NonAuditFeeRatio,Influence,AbnormalLAF,Log Audit Report Lag,Due_to_Auditor,Going concern,SOX404auditorWeak,Disc. Accruals,Abs (Disc. Accruals),Abs(Accruals),Abs(Accruals/CFO),DD Residual,Small Profit,Prior ROA meet,Current Assets - Total,Accounts Payable - Trade,Assets - Total,Common/Ordinary Equity - Total,Cash and Short-Term Investments,Cost of Goods Sold,Common Shares Issued,Common Shares Outstanding,Debt in Current Liabilities - Total,Long-Term Debt - Issuance,Long-Term Debt - Total,Depreciation and Amortization,Income Before Extraordinary Items,Inventories - Total,Investment and Advances - Other,Short-Term Investments - Total,Current Liabilities - Total,Liabilities - Total,Net Income (Loss),Operating Activities - Net Cash Flow,Operating Income Before Depreciation,"Property, Plant and Equipment - Total (Gross)","Property, Plant and Equipment - Total (Net)",Preferred/Preference Stock (Capital) - Total,Retained Earnings,Receivables - Total,Sales/Turnover (Net),Sale of Common and Preferred Stock,Income Taxes Payable,Income Taxes - Total,Working Capital (Balance Sheet),Interest and Related Expense - Total,Price Close - Annual - Calendar
3576,30554,2014,28,0,1,1,1,0.335548892021639,0.6406411859790896,0.9049455277730438,1.0,0.0,0.7368421052631579,1.0,1.0,1.0,1.0,0.8618618169587836,0.16751664226019192,0.0,0.8740902497286299,0.7334489372640786,0.9196214289937036,0.8861338002362629,0.6163682864450127,0.2598839408944354,0.8272035603790572,0.46646062408532313,0.0,0.0,0.0,0.5149306665566068,0.016878101308896467,0.0001532861822144905,0.000980735597894848,0.022711204451539915,0.0,0.0,0.12818427739750637,0.01514195187358888,0.014590801674975822,0.31319423412214425,0.052583634197498105,0.05659462511794102,0.010860048468338731,0.009907175059805968,0.0029381643389852904,0.0009026885480539336,0.0027534701267350635,0.060577394716558056,0.5041350252314928,0.125321655185641,0.0,0.00017707202833152453,0.12537941158966018,0.010696707402351294,0.2541623366573065,0.30925742231654707,0.2364622462330646,0.06984220121963998,0.05297861225006728,0.003487426721248342,0.26524461927172166,0.014339373938874389,0.07970351979053457,0.020366446652607676,0.13017835571662048,0.5709317224967966,0.32052485470631703,0.0038143063609678038,0.0005221751412429379
3592,30625,2013,35,1,1,1,1,0.3931518107640546,0.6047043978033965,0.8806904458688356,1.0,0.0,0.6842105263157895,1.0,1.0,1.0,1.0,1.0,0.11209910883777877,0.0,0.8350426803732185,0.7413927606152662,0.7112224024142167,0.6161184061665106,0.1333252749909344,0.13010383405737358,0.8472788053956274,0.5053575674368836,0.0,0.0,0.0,0.505739541454501,0.0012716994072016696,3.888987171486403e-05,0.00019045260357344857,0.019761909190009076,0.0,0.0,0.01678267958185876,0.0019220795533406814,0.0014734536108109311,0.2902489604393985,0.0027197235380824387,0.008481519548604037,0.0019354252422965359,0.0015015794319295432,0.00015006318188951016,0.002485207293072882,0.00033490079072795437,0.007550136640739962,0.4888272500122483,0.016952546869755624,0.0,0.0,0.015455184795762493,0.0009260081393215513,0.2310237247661795,0.27206808692242035,0.17861564597138394,0.0032820302185712193,0.0028349019266389096,0.0017972015005206178,0.25484314808525566,0.0027588119691387063,0.021895589989093238,0.0040832484731389476,0.09720308391956228,0.556711220940875,0.2684739869385473,0.0014768957942550625,0.0005567090395480226
3593,30625,2014,35,1,1,1,1,0.3725207460502269,0.6223629625353091,0.8813542746406337,1.0,0.0,0.7368421052631579,1.0,1.0,1.0,1.0,1.0,0.10316146758837452,0.0,0.8345534832378078,0.7364004802845233,0.6370034001510901,0.7190026585390541,0.1418216960618507,0.13082726066072634,0.8461985112669379,0.5027477691275549,0.0,0.0,0.0,0.502754896000614,0.007165740979390651,0.0009222452000209121,0.0038056539916971914,0.031451065643883246,0.0,0.0,0.016469002979635966,0.0019208957051747042,0.0014533522042127153,0.29037416405412264,0.0033667093255959975,0.008195717915207878,0.0019354252422965359,0.0014707734235931131,0.00010970316900536014,0.0002072361465771026,0.0003272299217350396,0.0076838343493798615,0.4889903679388565,0.015911966372049162,0.0,0.0,0.014599906758981887,0.0008869014717717474,0.23126910916045726,0.27302777457380795,0.17911016967036678,0.003208076447536621,0.0027462163788053886,0.0017972015005206178,0.2553496251124289,0.002584781399169486,0.021747488848602125,0.0040832484731389476,0.09830533645988773,0.5567552016596498,0.26869370826759337,0.0015197114038075416,0.0004225282485875706
3638,30831,2013,32,0,0,0,0,0.01283432307508773,1.0,0.7756033397438804,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1215240765325513,0.1901046003302366,0.0,0.6554401203489687,0.5887872720759595,0.0,0.0,0.1531976037781699,0.03833875227855881,0.8300726936677272,0.5692627359513778,0.0,1.0,0.0,0.49406207261182866,0.024332222970231576,0.034351001631879256,0.2554929060153332,0.005801980829868343,0.0,0.0,7.110608108411972e-05,6.456211748672489e-06,7.804130569478908e-06,0.28644324162826296,1.8277912907247597e-05,0.00010019820041117244,0.0001776107602168581,0.00016874335909656377,2.052998455553812e-05,5.6926304832230045e-05,6.89035777588755e-08,0.003979959358138883,0.48640572730390474,7.475186599964836e-05,0.0,0.0,0.0001523796298133196,4.6983099448488575e-06,0.227380937640495,0.2664617522895569,0.1699157557084371,2.5572623064188268e-05,1.8894359396520335e-05,0.0017972015005206178,0.24967465207671663,8.732571273016426e-06,0.01241539924523116,0.004084294183113776,0.09564414126341221,0.5542094941729209,0.2598689926970369,0.0010888671053475717,8.192090395480225e-06
3669,31235,2013,38,0,0,0,0,0.4289460652707442,1.0,0.8283188631611679,1.0,0.0,0.6842105263157895,1.0,1.0,0.0,1.0,0.911994729850238,0.4887278918417335,0.0,0.8696793937949855,0.6952378274657881,0.9180258810872893,0.0,0.5053763440860215,0.8356718244610012,0.8989779614532739,0.5644479939665852,0.0,0.0,0.0,0.5166287187568512,0.020231394158790182,0.03788480986409099,0.20743808076970194,0.1620488191867401,0.0,0.0,0.011617221230344914,0.0008823908080627282,0.0009361329168321964,0.28770658197385546,0.0063094906818078654,0.004530958992417062,0.00045708715922919603,0.00045541220568425157,8.259070524203205e-06,0.009116341102418555,0.00020017677331673312,0.009950248756218905,0.49681544265347116,0.005721866159477041,0.0,0.0,0.008778542662725415,0.0007479313192723027,0.24207516159226422,0.2587948972294632,0.17153800700628877,0.0015737966009346381,0.002707109725014644,0.0017972015005206178,0.2497191608788305,0.0013634941747039594,0.016862731701159712,0.0040832484731389476,0.09564414126341221,0.5562023308316554,0.26712068862215654,0.0020100946874922064,0.0002451271186440678
3689,31347,2013,35,0,0,0,0,0.08741391970237962,0.02289674738328802,0.850529179298359,1.0,0.0,0.5789473684210527,1.0,1.0,1.0,1.0,0.5009250776336163,0.25869943547817453,0.0,0.7256878056338407,0.4834804110458754,0.0,0.5392445012507412,0.02560266519459486,0.02806967550477633,0.8477975094136497,0.5488232604486594,0.0,0.0,0.0,0.4894192201843011,0.03350087152302594,0.013688142484686876,0.6384984074659659,0.004073253744089962,0.0,0.0,0.00046145866215499846,1.7032340722178785e-05,3.10468481867398e-05,0.2865589479974134,0.0004309176824999891,0.00014267126144113076,0.0005098317747817615,0.00047459206588518443,4.660180543281659e-06,5.6926304832230045e-05,4.730587010962797e-06,0.004064886833438442,0.4863622066532752,0.00010300957373695399,0.0,6.138544582167134e-05,0.00021029817287281528,1.1181162915970855e-05,0.2273154678989689,0.26642968695933006,0.16984788756172708,0.00014618076657096755,7.3891430652081e-05,0.0017972015005206178,0.24920072253094827,2.512554414401937e-05,0.012499177312389104,0.0040832484731389476,0.0956494706174945,0.554216987003478,0.26027101515847495,0.0010915770457727923,1.5183615819209039e-05
3690,31347,2014,35,0,0,0,0,0.09265868902047791,0.09276970190167833,0.8567566937829401,1.0,0.0,0.631578947368421,1.0,1.0,1.0,1.0,0.3617733601195352,0.22882276341226188,0.0,0.7281080741676975,0.0,0.0,0.5392445012507412,0.01799102309985328,0.02575369062068667,0.8607424405946926,0.5506556404281656,0.0,0.0,0.0,0.5078669007771132,0.002928662488175084,0.012548780051805366,0.07925340793899055,0.00013871122443431656,0.0,0.0,0.00031461375962434866,1.1348613453162633e-05,2.095943092479986e-05,0.28650929260766,0.00032577296060205965,7.456541980089782e-05,0.0005167505371373492,0.0004815108282407721,5.077263604753921e-06,5.6926304832230045e-05,4.05758913509378e-06,0.004041412655034686,0.4863720003919455,5.18324356290057e-05,0.0,4.3168446906951506e-05,0.00012961493443370962,8.343595896694039e-06,0.22726596944303182,0.2663153936653671,0.16983834887941587,7.975229992246275e-05,4.03296024823088e-05,0.0017972015005206178,0.24915263093074375,9.427451841911088e-06,0.01240763461823145,0.004084095000261427,0.0956464861792084,0.5542157666727684,0.26015930711722685,0.0010905988587209079,1.2005649717514123e-05
3704,31462,2013,28,0,1,1,1,0.313826660283018,0.8106089938602798,0.8774655666776773,1.0,0.0,0.5789473684210527,1.0,1.0,1.0,1.0,0.8202703446276629,0.2304789759565999,0.0,0.8728593480619159,0.819344876299004,0.6482088155505698,0.0,0.1680386034629577,0.27998583629420765,0.8562847192914069,0.5289099796555369,0.0,0.0,0.0,0.5101208633370437,0.007379760360817138,0.002649311326160389,0.015817393824488355,0.007397773582160846,0.0,0.0,0.027692712406474567,0.0032089507713854164,0.00574449188167982,0.3014506781700459,0.002535793162143821,0.0170948385149102,0.003777961721005791,0.0032966479461232472,0.00177776493033474,0.00737683587333084,0.0017949085008007071,0.032198164109032305,0.4911900445838029,0.021127751050873465,0.0,0.0,0.03460531275418097,0.0035834761104523404,0.23457816496045872,0.2844333202611363,0.19715844342210778,0.010797795427397892,0.011406272262415501,0.0017972015005206178,0.2578845816523417,0.0061321419275652675,0.037912726210142106,0.008913432642583801,0.10139273786683721,0.5581756055891146,0.26794418592265645,0.0030411762984784616,0.0007363700564971751
3705,31462,2014,28,0,0,0,0,0.335548892021639,0.588178636493734,0.8817598815759442,1.0,0.0,0.631578947368421,1.0,1.0,1.0,1.0,0.8102313003472004,0.18136217071645214,0.0,0.8660502282962277,0.8348400765052924,0.6616752880475563,0.0,0.2330357142857143,0.23338345533808463,0.8467937130451916,0.5267388256474432,0.0,0.0,0.0,0.5082434816591154,0.003672329837649312,0.00276631602087291,0.014066327340062322,0.0008260083279939568,0.0,0.0,0.0287106185904291,0.003650146175416781,0.005694818328780412,0.30139256100256206,0.0015669516436246848,0.01819430142581014,0.0038066877216720286,0.0032826133680538432,0.003521254717994037,5.6926304832230045e-05,0.0014445991474964241,0.03416018499054026,0.4923413845475479,0.023445266674125338,0.0,0.0,0.04351181383538001,0.0035417127041058264,0.2363101687045349,0.2873837920136566,0.2005244164943232,0.011612565225591483,0.012073551063055075,0.0017972015005206178,0.2582753305691051,0.0062723119942117165,0.039895089717823455,0.007339888109032694,0.10193988488595182,0.5600244066141924,0.26311637474785804,0.0030245108894463575,0.000738135593220339
3753,31978,2013,49,0,0,0,0,0.05179043685161596,0.07343798103831403,0.8860491823241822,1.0,0.0,0.6842105263157895,0.0,1.0,1.0,1.0,0.9679703424812419,0.1551775019471283,0.0,0.7387779298006392,0.0,0.6898798245710328,0.0,0.1664275466284074,0.01923183377003111,0.8299564732386141,0.524530556103225,0.0,0.0,0.0,0.5047366934861383,0.0032521113882686805,0.005011311492769637,0.02675794987650015,0.0011849840284335325,0.0,0.0,0.001053812868799066,0.00019404747325350996,0.0008151049726795459,0.28835289603575437,0.0001913761024235331,0.0017605500199476844,0.0007185769655987641,0.00043949467330288373,2.9633545040841103e-05,0.0004219296390872274,0.0002968853206867548,0.006713825239997197,0.48688248003527507,0.0007342848466443973,0.0010586498808311164,0.0,0.0013641160949868073,0.0005399803287029194,0.22809813459511646,0.26929658123601463,0.17250096019921496,0.007433896351558079,0.008934542561780676,0.0017972015005206178,0.25152973722415256,0.00015604963978441987,0.014051334548884435,0.0040832484731389476,0.09743523058338661,0.5547459271462566,0.2601656913849001,0.0015106106413100102,0.0002479519774011299
3754,31978,2014,49,0,0,0,0,0.06897667378812816,0.2806012950126487,0.8327519845048907,1.0,0.0,0.7368421052631579,0.0,1.0,1.0,1.0,0.8942328188705618,0.29913978097752614,0.0,0.7417433838698901,0.0,0.6989669407294189,0.0,0.1817576564580559,0.05896273949329197,0.8275627339192889,0.5267388256474432,0.0,0.0,0.0,0.5063250068603357,0.0001155294384793178,0.004363603125691941,0.02601720955339654,0.002938361504520391,0.0,0.0,0.0011433438180420848,0.0002476409391652771,0.0008949726151867673,0.2884356127268411,0.0003028526820852412,0.0018617652035320855,0.0007195184427547459,0.0004404361504588656,6.097671768019227e-05,0.003154262153766082,0.00033684909878872266,0.006844019339920117,0.4868964185978149,0.0007334377547269327,0.0011584896703818349,0.0,0.0017359592913682622,0.0006081475863095744,0.22811910289576284,0.26924888694087523,0.17238746676233485,0.008023479117332718,0.009848302911330284,0.0017972015005206178,0.25159739799288666,0.00016993531163363797,0.014103760739089036,0.0040832484731389476,0.09764868897889575,0.5547146012569407,0.260017255497194,0.0015193925872869275,0.00028290960451977405
3850,32621,2013,36,0,0,0,0,0.0004822646991538283,0.007630319313602636,0.6565921287878815,0.0,0.0,0.2631578947368421,1.0,0.0,0.0,0.0,0.3001715265866209,0.11153547187640084,0.0,0.6386332646268714,0.6065148997743295,0.609503720127626,0.0,0.396551724137931,0.3425294633826801,0.8031294583850885,0.5769087912081204,0.0,0.0,0.0,0.4869346310488384,0.03840740795439821,0.010435598314912095,0.048456797749264785,0.08017534731230308,0.0,0.0,0.0004551696876426679,1.2406854386675584e-05,2.3183624226885854e-05,0.2865687706172698,0.00043754856542380446,0.0002088819375879455,0.0005798404539969247,0.00029700320048590734,0.0,5.6926304832230045e-05,0.0,0.003927124938686848,0.4864549360638871,8.691482730512889e-05,0.0,4.59730393556863e-05,3.919098537901482e-05,1.15794539280755e-06,0.22745496421753966,0.26634877390481904,0.16995111425315493,1.6953414782371802e-06,5.620023113334493e-07,0.0018208075995949165,0.24967978368856525,1.96261972362379e-05,0.012483097991599995,0.0040832484731389476,0.09564414126341221,0.5541952651168467,0.2603787488433092,0.0010826719206856374,1.3418079096045197e-05
3851,32621,2014,36,0,0,0,0,0.0005079078185387927,0.01028960414246527,0.6467710955416098,0.0,0.0,0.3157894736842105,1.0,0.0,0.0,0.0,0.4497907949790795,0.11591821110772578,0.0,0.6386332646268714,0.0,0.609503720127626,0.0,0.2391304347826087,0.33722606923344606,0.8076612002456495,0.6024259655989963,0.0,0.0,0.0,0.504766718071346,0.003192819202266513,0.003637334083102306,0.02401061060950577,0.02119857282554983,0.0,0.0,0.0003591081069472946,6.71056639441299e-06,1.8185259534074946e-05,0.2865337775340313,0.00032887534663744115,0.00020590839623630064,0.0005798404539969247,0.00029700320048590734,0.0,5.6926304832230045e-05,0.0,0.003926669469553641,0.486457758071628,7.22265731136222e-05,0.0,7.140001142400183e-07,3.4558692245124684e-05,1.1620484643082602e-06,0.22745920946926984,0.2664936446054119,0.16996391339214115,1.1714411450365683e-06,3.0474773220194086e-07,0.0018208075995949165,0.2496833161035578,1.861850101605389e-05,0.012480191322879747,0.0040832484731389476,0.09570432743551481,0.5542506193178351,0.2602733584976001,0.0010826284457055538,7.415254237288136e-06
3930,33185,2013,73,0,0,0,0,0.270794079776236,0.3902258287566358,0.9195318491651759,1.0,0.0,0.5789473684210527,1.0,1.0,1.0,1.0,0.9619335948405535,0.24133315329127056,0.0,0.804028301406608,0.7615322303236409,0.7282885910374447,0.5469377682291077,0.2706208656796101,0.03756949686631362,0.821626150109166,0.5267388256474432,0.0,0.0,0.0,0.5070615965185538,0.0013383574246277976,0.0045197661937318966,0.017165741378599247,0.001267103926992837,0.0,0.0,0.0038217219894748264,6.248959815106154e-05,0.0013281093216020276,0.29112956035590626,0.0017635606863488616,0.0021401142988189165,0.0020723444840391545,0.001334489131560343,0.0006122036026065627,5.6926304832230045e-05,0.00034021141518444773,0.01056688389040712,0.4880819166135907,0.0,0.0003055865977036502,0.0,0.00657150792548654,0.0006444459944936781,0.23003810408236966,0.27297400170707514,0.17846093782973874,0.0015951717345292233,0.0011433976601706586,0.0017972015005206178,0.25527734962511245,0.0007395344061397832,0.016779546162087502,0.006463483558700432,0.09564414126341221,0.5565183964854475,0.25979708813484853,0.0015912857126854209,0.00048792372881355933
3931,33185,2014,73,0,0,0,0,0.2727462889299918,0.505608672604751,0.9234760408154434,1.0,0.0,0.631578947368421,1.0,1.0,1.0,1.0,0.9520832278521149,0.2641846208020644,0.0,0.805316510182822,0.7429079832551782,0.720425781902054,0.4196585971424306,0.2143485915492958,0.03196858210162775,0.8258705863268003,0.5222838799517394,0.0,0.0,0.0,0.5098831241642074,0.00691027593136526,0.004677550191350041,0.016827159806821423,0.005297139740779574,0.0,0.0,0.0035665086845227062,6.3745670475706e-05,0.001367397649955329,0.29092369461474865,0.0013389449590966475,0.0022933290865966697,0.0020723444840391545,0.001307120609584126,0.0007854376068517248,5.6926304832230045e-05,0.0003402708148204468,0.010994324153878495,0.4882484934594091,0.0,0.0002675118921645223,7.254241160678586e-05,0.008164540639196936,0.0007149895166523156,0.23015307965006154,0.2735495628503541,0.17885978981133668,0.0013734571135187242,0.0011897034844143303,0.0017972015005206178,0.25550649941966136,0.0008052018138531963,0.017035278967819933,0.006060138282695243,0.09564414126341221,0.5566562938556349,0.2584396823177754,0.0015796923846630878,0.0005711158192090395
3978,33533,2013,36,0,0,0,0,0.00141069313998197,0.3678151401130704,0.6636901289598083,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.1248192720956116,0.4887278918417335,0.0,0.5998068944928602,0.5077449699908473,0.0,0.0,0.1063829787234043,0.12092742384609025,0.7823751085250082,0.557735802541779,0.0,0.0,0.0,0.5223321559821481,0.03149447268173173,0.005630004717926181,0.02888748905276539,0.008412064447029712,0.0,0.0,0.00019506430317298924,3.997450173180972e-06,1.039721874910409e-05,0.28648661872682474,0.00010308144829367571,0.00010049181760029358,3.3170648635175054e-05,2.439082678520463e-05,0.0,5.6926304832230045e-05,0.0,0.003938686847452876,0.4864757336730195,0.00018178912206115046,1.2361917382833748e-07,5.559204889472782e-06,3.4747158132799015e-05,1.0837970292590028e-06,0.22748625083836352,0.26648002260721126,0.169999577934411,2.5379827741570445e-05,9.585701394715596e-06,0.0017972015005206178,0.24973084229343864,1.72024729151792e-05,0.012399080597137065,0.004111084276754614,0.09567469622681732,0.5542413081945207,0.26008794844653926,0.0010826284457055538,0.0002305084745762712
3979,33533,2014,36,0,0,0,0,0.0003587280364079702,0.3116490166414523,0.5798774402104211,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.6432038834951457,0.45104099986585633,1.0,0.5968942883123228,0.5104343683103546,0.0,0.0,0.1166666666666667,0.6437675080237423,0.7824927733444769,0.5660729288835213,0.0,0.0,0.0,0.4975381205480105,0.017467765747650826,0.011446418522297138,0.03264126648589203,0.028948040792550336,0.0,0.0,0.00017517770523053068,2.2829114500412933e-06,9.47776069985297e-06,0.28648212487824043,0.00010821720541730724,9.775050075277174e-05,3.3170648635175054e-05,2.4850617954405072e-05,0.0,5.6926304832230045e-05,0.0,0.003939878074416649,0.48645420606535694,0.00016961017788930268,0.0,7.012909122065459e-06,2.4480726883170987e-05,8.062535498895395e-07,0.22745386605346365,0.2665042792221274,0.16993172033934073,2.682998386386974e-05,1.0598888660218152e-05,0.0017972015005206178,0.24972465823465087,9.881153931567397e-06,0.012385259445274046,0.004105208382610341,0.09564414126341221,0.5542168283604857,0.26007237722434146,0.0010826284457055538,0.00016807909604519774
3987,33619,2014,38,1,1,1,1,0.3156986661435696,0.9731224125649723,0.8705460225935069,1.0,0.0,0.10526315789473684,1.0,1.0,1.0,0.0,0.08655736292342352,0.1898258718785846,0.0,0.8016955079817394,0.7649990113774844,0.5952445280988767,0.55473234904369,0.2282649349914178,0.10245934004173232,0.8393147154866956,0.5053575674368836,0.0,0.0,0.0,0.5104779097981581,0.008084851373309625,0.0031355376707779695,0.016962743521450472,0.0010866395878144893,0.0,0.0,0.006893146332748958,0.00036201260468577784,0.0009342217429741763,0.2902846451987853,0.0017803359978269245,0.00328968164841879,0.0003516745599855985,0.00034872970702095756,2.637534171904294e-05,0.0002602345363759088,0.00018108573030664469,0.007631840796019901,0.48726180490911764,0.00693009094250963,0.0,0.0,0.004048336540559843,0.0003796709805578888,0.22820010170915606,0.26893773789476116,0.17381756214915797,0.0015118925375636539,0.0012638798739848338,0.0017972015005206178,0.2520291904742356,0.0009197138333767135,0.016291760443404014,0.005637621657151536,0.09575577346692248,0.5547534809933492,0.2649595907145187,0.0013218132944663146,0.0007745762711864407
